item,itemLabel,position,positionLabel,start,psid
Q1741653,"Nicholas True, Baron True",Q108046681,Minister of State at the Cabinet Office,2020-02-14,Q1741653-A3CA9807-FCC2-409F-9752-ED804E7A4F3A
Q180589,Boris Johnson,Q3315116,Minister for the Civil Service,2019-07-24,Q180589-22f84501-4154-f133-0f1d-3e61f3edd4ee
Q180589,Boris Johnson,Q609884,First Lord of the Treasury,2019-07-25,Q180589-53c102e6-4da6-2f30-1940-bbeb0a084557
Q180589,Boris Johnson,Q65988624,Minister for the Union,2019-07-26,Q180589-5f082af7-4b01-48ee-4ae1-4135d66c611d
Q180589,Boris Johnson,Q14211,Prime Minister of the United Kingdom,2019-07-24,Q180589-40c674a8-4cbe-09e0-72ac-7fb866cdc5a0
Q18210190,"Natalie Evans, Baroness Evans",Q2012061,Leader of the House of Lords,2016-07-14,Q18210190-5abda2e8-4dbd-cf9e-78c9-afc9b987e513
Q18210190,"Natalie Evans, Baroness Evans",Q910308,Lord Privy Seal,2016-07-14,Q18210190-7429da65-452c-3d10-503f-4e8356a403ec
Q19872694,Michelle Donelan,Q100989431,Minister of State for Higher and Further Education,2020-02-13,Q19872694-610C861C-86B6-4F8C-8401-C40A5AFDDCD7
Q19957590,Oliver Dowden,Q61412205,Minister without Portfolio,2021-09-15,Q19957590-7F4AE003-D523-44B3-85B6-AA34FDF3CB76
Q19957769,Suella Braverman,Q2631987,Attorney General for England and Wales,2021-09-10,Q19957769-ba5d0c91-45bf-0ff2-5e49-79ed4ac53ffc
Q20055561,Rishi Sunak,Q531471,Chancellor of the Exchequer,2020-02-13,Q20055561-5150b06e-4ae0-c24d-1131-2af471406f79
Q20648244,Anne-Marie Trevelyan,Q25863345,Secretary of State for International Trade,2021-09-15,Q20648244-45859737-B131-4B55-9018-11B712521147
Q258292,Nigel Adams,Q108046681,Minister of State at the Cabinet Office,2021-09-15,Q258292-B77AB047-26D2-4794-BED8-5EAE3FEFD080
Q258586,Nadine Dorries,Q3297079,"Secretary of State for Digital, Culture, Media and Sport",2021-09-15,Q258586-3B5C9E4F-9261-4700-92A5-B7D63C260029
Q259361,Nadhim Zahawi,Q3477306,Secretary of State for Education,2021-09-15,Q259361-107A4BED-F714-4578-8062-A0E235904411
Q260546,Stephen Barclay,Q162754,Chancellor of the Duchy of Lancaster,2021-09-15,Q260546-C057A03B-652C-467C-8FB4-EEA60723E288
Q260546,Stephen Barclay,Q6865995,Minister for the Cabinet Office,2021-09-15,Q260546-71E37635-D473-4CE7-AE04-BE0D84734C0F
Q263166,Ben Wallace,Q2747647,Secretary of State for Defence,2019-07-24,Q263166-7993fb77-429a-d8e9-7979-00664614fb0a
Q268584,Dominic Raab,Q1507619,Deputy Prime Minister of the United Kingdom,2021-09-15,Q268584-06169dd7-4c8e-9cc3-a2c0-ecd023280002
Q268584,Dominic Raab,Q217217,Lord Chancellor,2021-09-15,Q268584-dc1548d4-4bf2-96bf-5b16-52d4c63e5c14
Q268584,Dominic Raab,Q3477307,Secretary of State for Justice,2021-09-15,Q268584-4ac1a9de-48c9-2d01-564b-9d260d49c7da
Q272201,Elizabeth Truss,Q1371091,Secretary of State for Foreign and Commonwealth Affairs,2021-09-15,Q272201-831ae41b-411f-c6aa-4d11-8a162a7a6a1c
Q272201,Elizabeth Truss,Q3315134,Minister for Women and Equalities,2019-09-10,Q272201-94ffc1ab-43e1-d330-3cab-2d727a2aece4
Q290554,Thérèse Coffey,Q7444357,Secretary of State for Work and Pensions,2019-09-08,Q290554-528bcb34-44fa-37d9-8262-3d86fbd0061d
Q30165682,Alister Jack,Q111784,Secretary of State for Scotland,2019-07-24,Q30165682-a0602052-4868-7d07-333f-cc031984387c
Q30228118,Simon Clarke,Q5096927,Chief Secretary to the Treasury,2021-09-15,Q30228118-E51C528E-0072-4330-B9E0-183D9213186C
Q303510,George Eustice,Q14984399,"Secretary of State for Environment, Food and Rural Affairs",2020-02-13,Q303510-6ce5fda7-4984-4c9f-6fb9-3752cb67e9ec
Q333937,Michael Gove,Q108739735,Minister for Intergovernmental Relations,2021-09-18,Q333937-BD04F9FE-7B8A-47EB-9602-90DCC9634757
Q333937,Michael Gove,Q11781526,"Secretary of State for Levelling Up, Housing and Communities",2021-09-15,Q333937-EC45E1D9-CE71-4310-A953-9612B3116984
Q389189,Mark Spencer,Q2636053,Leader of the House of Commons,2022-02-08,Q389189-B8070A74-6B46-4F71-8204-B9AC5AC1797F
Q389189,Mark Spencer,Q943379,Lord President of the Council,2022-02-08,Q389189-690E5660-13F1-445A-BC10-D8CFAD9E9D26
Q478345,Simon Hart,Q1846384,Secretary of State for Wales,2019-12-16,Q478345-4f2e0fb7-4c41-22db-f838-0b81e45357e8
Q478531,Alok Sharma,Q108045009,COP26 President,2020-02-13,Q478531-70ABDD8F-19CC-4A4D-AAD3-8B37FD34A74B
Q478596,Grant Shapps,Q3246797,Secretary of State for Transport,2019-07-24,Q478596-ec799617-4c4c-b4ad-cf7c-6f0f47767499
Q574980,Jacob Rees-Mogg,Q110856030,Minister of State for Brexit Opportunities and Government Efficiency,2022-02-08,Q574980-3BB21C58-55AB-45DF-AF27-5F9D5079076B
Q575733,Priti Patel,Q2484309,Home Secretary,2019-07-24,Q575733-2b95d8db-41b3-b0c0-372e-7a79f9116810
Q6417459,Kit Malthouse,Q6865933,Minister of State for Crime and Policing,2019-07-25,Q6417459-AB134E02-29AB-47A1-9539-D0ED97283DFA
Q673322,Chris Heaton-Harris,Q7139041,Parliamentary Secretary to the Treasury,2022-02-08,Q673322-DA531D61-D5AC-4F9C-B60D-D3DF80A3740F
Q727798,Sajid Javid,Q3397406,Secretary of State for Health and Social Care,2021-06-26,Q727798-3f0c89f0-4651-294a-a419-7ab87ad4bb19
Q749687,Brandon Lewis,Q1369302,Secretary of State for Northern Ireland,2020-02-13,Q749687-80b88a46-4927-2424-3165-7c7aecc9ff9d
Q750204,Kwasi Kwarteng,Q3858507,"Secretary of State for Business, Energy and Industrial Strategy",2021-01-08,Q750204-b9054947-4669-87aa-d445-522f745a795a
